,id_student,num_of_prev_attempts,studied_credits,module_presentation_length,avg_initial_score,first_eval_score,total_clicks_acum,total_active_days,Cluster,risk_class
12867,347809,0,60,269,100.0,100.0,1266.0,92.0,0,1
12868,348351,0,60,269,49.0,44.0,377.0,12.0,3,0
12869,348351,0,60,269,49.0,44.0,377.0,12.0,3,1
12870,348783,0,90,269,92.5,96.0,2848.0,128.0,0,1
12871,348783,0,90,269,92.5,96.0,2848.0,128.0,0,1
12872,348855,0,60,269,86.5,84.0,3476.0,139.0,0,1
12873,348855,0,60,269,86.5,84.0,3476.0,139.0,0,1
12874,349093,0,60,269,100.0,100.0,2037.0,98.0,0,1
12875,350267,0,130,269,68.0,84.0,651.0,55.0,3,0
12876,350929,0,60,269,0.0,0.0,18.0,4.0,1,0
12877,350929,0,60,269,0.0,0.0,18.0,4.0,1,1
12878,351903,0,30,269,62.0,44.0,670.0,28.0,3,0
12879,352637,0,120,269,98.0,96.0,1929.0,97.0,0,1
12880,353660,1,60,269,0.0,0.0,82.0,8.0,1,0
12881,353660,1,60,269,0.0,0.0,82.0,8.0,1,0
12882,353804,1,60,269,49.0,40.0,75.0,15.0,1,0
12883,353804,1,60,269,49.0,40.0,75.0,15.0,1,0
12884,354688,0,60,269,60.0,42.0,359.0,35.0,3,1
12885,355935,0,60,269,82.0,64.0,549.0,73.0,3,1
12886,355935,0,60,269,82.0,64.0,549.0,73.0,3,1
12887,356297,0,60,269,35.0,26.0,2152.0,117.0,0,0
12888,356297,0,60,269,35.0,26.0,2152.0,117.0,0,1
12889,356523,1,30,269,90.0,94.0,3778.0,105.0,0,0
12890,356523,1,30,269,90.0,94.0,3778.0,105.0,0,0
12891,357820,0,120,269,0.0,0.0,41.0,3.0,1,0
12892,358075,1,90,269,75.0,60.0,214.0,13.0,2,0
12893,358075,1,90,269,75.0,60.0,214.0,13.0,2,1
12894,358075,1,90,269,75.0,60.0,214.0,13.0,2,1
12895,358578,0,90,269,33.0,33.0,269.0,14.0,2,0
12896,359657,0,120,269,0.0,0.0,222.0,18.0,2,0
12897,359657,0,120,269,0.0,0.0,222.0,18.0,2,0
12898,359958,0,60,269,77.0,54.0,2605.0,106.0,0,1
12899,360483,0,90,269,0.0,0.0,127.0,11.0,2,0
12900,362140,0,90,269,77.5,66.0,1054.0,100.0,0,1
12901,362548,0,30,269,22.0,22.0,3081.0,108.0,0,0
12902,364066,0,150,269,0.0,0.0,0.0,0.0,1,0
12903,364066,0,150,269,0.0,0.0,0.0,0.0,1,1
12904,364103,0,90,269,67.5,68.0,847.0,44.0,0,1
12905,365661,0,30,269,71.5,76.0,1454.0,77.0,0,1
12906,365701,0,180,269,76.5,86.0,2712.0,122.0,0,1
12907,366164,0,30,269,53.0,44.0,1113.0,39.0,0,0
12908,366367,0,30,269,57.5,48.0,532.0,49.0,3,1
12909,366873,0,120,269,33.0,22.0,767.0,64.0,3,0
12910,367352,0,60,269,35.5,38.0,775.0,51.0,3,0
12911,367510,0,150,269,11.0,11.0,352.0,19.0,3,0
12912,367510,0,150,269,11.0,11.0,352.0,19.0,3,0
12913,367510,0,150,269,11.0,11.0,352.0,19.0,3,0
12914,367815,0,120,269,56.0,78.0,248.0,19.0,2,0
12915,368436,0,30,269,74.0,48.0,3428.0,175.0,0,1
12916,368436,0,30,269,74.0,48.0,3428.0,175.0,0,1
12917,369208,0,60,269,56.0,56.0,125.0,10.0,2,0
12918,369208,0,60,269,56.0,56.0,125.0,10.0,2,1
12919,369242,0,150,269,78.0,78.0,259.0,11.0,2,0
12920,369242,0,150,269,78.0,78.0,259.0,11.0,2,1
12921,369610,0,90,269,83.5,78.0,2595.0,85.0,0,1
12922,370512,0,30,269,53.5,40.0,2263.0,163.0,0,1
12923,370839,0,120,269,60.0,44.0,562.0,24.0,3,0
12924,371429,0,60,269,67.5,67.0,438.0,7.0,3,0
12925,371439,0,30,269,65.0,52.0,335.0,24.0,3,0
12926,372234,0,30,269,71.0,64.0,4990.0,168.0,0,1
12927,372577,0,180,269,81.5,89.0,485.0,69.0,3,0
12928,372577,0,180,269,81.5,89.0,485.0,69.0,3,0
12929,378576,0,30,269,45.5,67.0,897.0,54.0,0,0
12930,379042,0,60,269,48.0,52.0,1835.0,101.0,0,1
12931,379042,0,60,269,48.0,52.0,1835.0,101.0,0,1
12932,379185,0,60,269,65.5,56.0,611.0,24.0,3,0
12933,379255,0,30,269,86.5,89.0,254.0,20.0,2,0
12934,379265,0,60,269,57.5,33.0,941.0,48.0,0,0
12935,379406,1,90,269,86.0,72.0,2188.0,81.0,0,0
12936,379406,1,90,269,86.0,72.0,2188.0,81.0,0,1
12937,382378,1,120,269,63.5,42.0,195.0,15.0,2,0
12938,382378,1,120,269,63.5,42.0,195.0,15.0,2,1
12939,382857,0,60,269,0.0,0.0,0.0,0.0,1,0
12940,382857,0,60,269,0.0,0.0,0.0,0.0,1,0
12941,384106,0,120,269,100.0,100.0,442.0,22.0,3,0
12942,384106,0,120,269,100.0,100.0,442.0,22.0,3,0
12943,385033,0,30,269,73.5,80.0,1407.0,70.0,0,1
12944,385033,0,30,269,73.5,80.0,1407.0,70.0,0,1
12945,385980,1,60,269,57.0,56.0,358.0,27.0,3,0
12946,385980,1,60,269,57.0,56.0,358.0,27.0,3,0
12947,387944,0,60,269,62.0,56.0,2215.0,94.0,0,0
12948,387944,0,60,269,62.0,56.0,2215.0,94.0,0,0
12949,387963,0,30,269,97.0,94.0,1448.0,73.0,0,1
12950,387963,0,30,269,97.0,94.0,1448.0,73.0,0,1
12951,389250,0,90,269,85.0,78.0,352.0,26.0,3,0
12952,389267,0,60,269,0.0,0.0,138.0,10.0,2,0
12953,389267,0,60,269,0.0,0.0,138.0,10.0,2,1
12954,391059,0,60,269,66.0,32.0,546.0,54.0,3,0
12955,391466,0,60,269,28.5,24.0,1054.0,59.0,0,0
12956,391466,0,60,269,28.5,24.0,1054.0,59.0,0,1
12957,392890,0,60,269,65.0,44.0,510.0,61.0,3,0
12958,392890,0,60,269,65.0,44.0,510.0,61.0,3,1
12959,393094,0,150,269,0.0,0.0,1.0,1.0,1,0
12960,393094,0,150,269,0.0,0.0,1.0,1.0,1,0
12961,393094,0,150,269,0.0,0.0,1.0,1.0,1,0
12962,393142,0,60,269,99.0,98.0,875.0,65.0,0,1
12963,393526,0,60,269,78.0,78.0,836.0,38.0,0,0
12964,393526,0,60,269,78.0,78.0,836.0,38.0,0,1
12965,394218,0,120,269,0.0,0.0,0.0,0.0,1,0
12966,394218,0,120,269,0.0,0.0,0.0,0.0,1,0
12967,394791,1,60,269,44.0,44.0,1114.0,74.0,0,0
12968,394791,1,60,269,44.0,44.0,1114.0,74.0,0,1
12969,395757,0,60,269,82.5,76.0,1289.0,117.0,0,1
12970,395757,0,60,269,82.5,76.0,1289.0,117.0,0,1
12971,396631,0,60,269,83.0,78.0,265.0,27.0,2,0
12972,396631,0,60,269,83.0,78.0,265.0,27.0,2,1
12973,398496,0,120,269,65.5,42.0,7333.0,205.0,0,1
12974,400266,0,90,269,74.0,78.0,272.0,21.0,2,0
12975,400266,0,90,269,74.0,78.0,272.0,21.0,2,1
12976,400958,0,170,269,47.0,38.0,738.0,45.0,3,0
12977,401011,0,30,269,8.0,8.0,341.0,11.0,3,0
12978,401011,0,30,269,8.0,8.0,341.0,11.0,3,1
12979,401258,0,210,269,100.0,100.0,349.0,15.0,2,0
12980,402210,0,60,269,34.5,33.0,640.0,35.0,3,0
12981,402210,0,60,269,34.5,33.0,640.0,35.0,3,1
12982,402378,0,40,269,53.5,40.0,1844.0,151.0,0,1
12983,402883,0,30,269,18.0,18.0,279.0,23.0,3,0
12984,404863,0,60,269,78.0,78.0,311.0,33.0,3,0
12985,405125,0,90,269,78.0,78.0,1541.0,27.0,0,0
12986,405125,0,90,269,78.0,78.0,1541.0,27.0,0,1
12987,406254,0,120,269,0.0,0.0,0.0,0.0,1,0
12988,406254,0,120,269,0.0,0.0,0.0,0.0,1,1
12989,406326,0,60,269,67.0,67.0,249.0,7.0,2,0
12990,406698,0,30,269,87.5,89.0,1062.0,42.0,0,0
12991,407404,0,90,269,87.5,86.0,394.0,49.0,3,1
12992,408608,0,60,269,63.0,26.0,947.0,63.0,0,0
12993,409733,0,60,269,80.0,82.0,1870.0,95.0,0,1
12994,409852,0,60,269,52.5,38.0,1191.0,81.0,0,0
12995,409953,0,60,269,79.5,70.0,789.0,82.0,3,1
12996,409953,0,60,269,79.5,70.0,789.0,82.0,3,1
12997,410176,0,30,269,60.5,67.0,169.0,20.0,2,0
12998,411549,0,120,269,77.0,54.0,3378.0,111.0,0,1
12999,411549,0,120,269,77.0,54.0,3378.0,111.0,0,0
13000,412304,0,60,269,100.0,100.0,506.0,31.0,3,0
13001,412600,0,30,269,54.5,42.0,399.0,42.0,3,1
13002,412600,0,30,269,54.5,42.0,399.0,42.0,3,0
13003,412663,0,30,269,56.5,46.0,1703.0,129.0,0,1
13004,412663,0,30,269,56.5,46.0,1703.0,129.0,0,1
13005,413087,0,90,269,75.5,78.0,1036.0,44.0,0,0
13006,413087,0,90,269,75.5,78.0,1036.0,44.0,0,0
13007,413200,0,60,269,44.5,22.0,350.0,47.0,3,0
13008,413200,0,60,269,44.5,22.0,350.0,47.0,3,1
13009,414772,0,90,269,63.5,38.0,405.0,32.0,3,1
13010,415023,0,60,269,0.0,0.0,7.0,3.0,1,0
13011,415631,0,60,269,55.0,66.0,513.0,36.0,3,1
13012,416284,0,90,269,85.5,89.0,298.0,20.0,2,0
13013,416860,1,60,269,39.5,33.0,821.0,67.0,0,0
13014,416860,1,60,269,39.5,33.0,821.0,67.0,0,0
13015,417522,0,30,269,77.0,76.0,1471.0,80.0,0,1
13016,417724,0,30,269,72.5,78.0,1523.0,55.0,0,1
13017,417724,0,30,269,72.5,78.0,1523.0,55.0,0,1
13018,418397,0,60,269,65.0,52.0,2425.0,163.0,0,1
13019,418397,0,60,269,65.0,52.0,2425.0,163.0,0,1
13020,418971,1,60,269,72.5,67.0,211.0,21.0,2,0
13021,418971,1,60,269,72.5,67.0,211.0,21.0,2,0
13022,419024,0,90,269,63.0,56.0,833.0,27.0,0,0
13023,419024,0,90,269,63.0,56.0,833.0,27.0,0,1
13024,420042,0,120,269,89.5,90.0,1819.0,109.0,0,1
13025,420042,0,120,269,89.5,90.0,1819.0,109.0,0,1
13026,421111,0,30,269,0.0,0.0,202.0,20.0,2,0
13027,421111,0,30,269,0.0,0.0,202.0,20.0,2,1
13028,422343,0,90,269,92.5,96.0,721.0,31.0,3,1
13029,422343,0,90,269,92.5,96.0,721.0,31.0,3,1
13030,422542,0,60,269,46.0,36.0,497.0,37.0,3,0
13031,422670,0,30,269,81.0,62.0,4597.0,128.0,0,1
13032,422697,0,60,269,86.0,78.0,510.0,37.0,3,0
13033,422697,0,60,269,86.0,78.0,510.0,37.0,3,1
13034,423607,1,30,269,46.5,26.0,1896.0,73.0,0,0
13035,423622,0,120,269,66.5,59.0,239.0,27.0,2,0
13036,423664,0,30,269,60.5,78.0,262.0,14.0,2,0
13037,425053,0,60,269,79.0,78.0,398.0,10.0,3,0
13038,425053,0,60,269,79.0,78.0,398.0,10.0,3,0
13039,425287,1,90,269,51.0,46.0,710.0,39.0,3,0
13040,425287,1,90,269,51.0,46.0,710.0,39.0,3,1
13041,425919,0,60,269,0.0,0.0,54.0,6.0,1,0
13042,426316,0,60,269,0.0,0.0,50.0,5.0,1,0
13043,426316,0,60,269,0.0,0.0,50.0,5.0,1,1
13044,427390,0,120,269,79.5,78.0,1076.0,40.0,0,0
13045,427413,0,60,269,51.5,36.0,2030.0,105.0,0,0
13046,427413,0,60,269,51.5,36.0,2030.0,105.0,0,1
13047,429015,0,60,269,54.5,42.0,1318.0,41.0,0,1
13048,429015,0,60,269,54.5,42.0,1318.0,41.0,0,1
13049,430020,0,90,269,66.0,56.0,235.0,9.0,2,0
13050,430487,1,30,269,91.5,94.0,964.0,68.0,0,1
13051,430806,1,70,269,75.5,62.0,967.0,69.0,0,1
13052,432478,0,30,269,56.0,56.0,322.0,20.0,3,0
13053,432724,0,150,269,99.0,98.0,1728.0,148.0,0,1
13054,433508,0,60,269,0.0,0.0,59.0,11.0,1,0
13055,433508,0,60,269,0.0,0.0,59.0,11.0,1,1
13056,433794,0,210,269,87.0,74.0,3977.0,168.0,0,1
13057,434841,0,30,269,0.0,0.0,48.0,8.0,1,0
13058,434841,0,30,269,0.0,0.0,48.0,8.0,1,0
13059,436900,0,60,269,0.0,0.0,16.0,5.0,1,0
13060,436900,0,60,269,0.0,0.0,16.0,5.0,1,0
13061,437482,0,60,269,81.0,84.0,1140.0,98.0,0,1
13062,437968,0,30,269,97.0,100.0,528.0,39.0,3,0
13063,439855,0,60,269,95.0,100.0,292.0,21.0,2,0
13064,439855,0,60,269,95.0,100.0,292.0,21.0,2,1
13065,440103,0,60,269,47.0,34.0,621.0,50.0,3,0
13066,440103,0,60,269,47.0,34.0,621.0,50.0,3,1
13067,440171,1,60,269,69.5,50.0,1284.0,50.0,0,0
13068,440171,1,60,269,69.5,50.0,1284.0,50.0,0,1
13069,440637,0,60,269,0.0,0.0,25.0,7.0,1,0
13070,441024,0,30,269,0.0,0.0,32.0,5.0,1,0
13071,442669,0,60,269,82.5,76.0,2534.0,90.0,0,1
13072,442823,0,30,269,0.0,0.0,0.0,0.0,1,0
13073,442924,0,60,269,94.0,88.0,871.0,40.0,0,1
13074,442924,0,60,269,94.0,88.0,871.0,40.0,0,1
13075,443837,0,120,269,0.0,0.0,8.0,1.0,1,0
13076,443964,0,60,269,87.5,86.0,4950.0,114.0,0,1
13077,445114,0,210,269,62.0,46.0,1372.0,63.0,0,1
13078,445921,0,120,269,22.0,22.0,270.0,14.0,2,0
13079,446439,0,30,269,62.5,58.0,2111.0,93.0,0,1
13080,446479,0,30,269,67.5,67.0,442.0,6.0,3,0
13081,446778,0,180,269,87.0,78.0,599.0,55.0,3,0
13082,446778,0,180,269,87.0,78.0,599.0,55.0,3,0
13083,447644,0,90,269,94.0,88.0,966.0,55.0,0,1
13084,447644,0,90,269,94.0,88.0,966.0,55.0,0,1
13085,447695,0,30,269,81.0,90.0,679.0,27.0,3,0
13086,448370,0,60,269,11.0,11.0,82.0,7.0,1,0
13087,464732,0,150,269,52.5,38.0,2784.0,68.0,0,0
13088,464780,0,90,269,44.0,44.0,314.0,12.0,3,0
13089,464780,0,90,269,44.0,44.0,314.0,12.0,3,1
13090,464924,0,120,269,0.0,0.0,0.0,0.0,1,0
13091,464924,0,120,269,0.0,0.0,0.0,0.0,1,1
13092,464981,0,60,269,100.0,100.0,1703.0,97.0,0,1
13093,464981,0,60,269,100.0,100.0,1703.0,97.0,0,1
13094,465281,0,30,269,0.0,0.0,0.0,0.0,1,0
13095,465331,0,220,269,52.0,48.0,285.0,41.0,2,1
13096,465577,0,60,269,37.5,33.0,976.0,37.0,0,0
13097,465619,1,150,269,39.0,44.0,173.0,20.0,2,0
13098,465619,1,150,269,39.0,44.0,173.0,20.0,2,0
13099,465732,1,30,269,58.0,44.0,292.0,25.0,3,0
13100,465764,1,60,269,0.0,0.0,119.0,6.0,2,0
13101,465764,1,60,269,0.0,0.0,119.0,6.0,2,0
13102,465764,1,60,269,0.0,0.0,119.0,6.0,2,1
13103,465789,0,60,269,55.5,44.0,4525.0,173.0,0,1
13104,465900,0,60,269,62.0,46.0,448.0,54.0,3,1
13105,465900,0,60,269,62.0,46.0,448.0,54.0,3,1
13106,466360,0,30,269,99.0,98.0,962.0,83.0,0,1
13107,466372,0,30,269,85.5,89.0,566.0,43.0,3,0
13108,466430,1,60,269,0.0,0.0,0.0,0.0,1,0
13109,466430,1,60,269,0.0,0.0,0.0,0.0,1,0
13110,466430,1,60,269,0.0,0.0,0.0,0.0,1,0
13111,467144,0,30,269,0.0,0.0,35.0,6.0,1,0
13112,467144,0,30,269,0.0,0.0,35.0,6.0,1,1
13113,467381,0,60,269,100.0,100.0,375.0,16.0,3,0
13114,467753,1,30,269,51.0,40.0,57.0,4.0,1,0
13115,467753,1,30,269,51.0,40.0,57.0,4.0,1,0
13116,468623,0,120,269,56.0,56.0,157.0,4.0,2,0
13117,468623,0,120,269,56.0,56.0,157.0,4.0,2,0
13118,468902,0,30,269,47.5,52.0,316.0,19.0,3,0
13119,468902,0,30,269,47.5,52.0,316.0,19.0,3,1
13120,469281,0,55,269,0.0,0.0,207.0,10.0,2,0
13121,469281,0,55,269,0.0,0.0,207.0,10.0,2,1
13122,469614,1,90,269,0.0,0.0,51.0,12.0,1,0
13123,469614,1,90,269,0.0,0.0,51.0,12.0,1,1
13124,469887,0,60,269,56.0,56.0,926.0,40.0,0,0
13125,470159,0,120,269,70.0,62.0,306.0,37.0,2,1
13126,470253,0,90,269,0.0,0.0,113.0,7.0,2,0
13127,470385,0,30,269,75.0,72.0,4669.0,161.0,0,1
13128,470617,0,120,269,65.5,67.0,103.0,9.0,2,0
13129,470914,0,150,269,38.0,56.0,275.0,18.0,2,0
13130,470914,0,150,269,38.0,56.0,275.0,18.0,2,1
13131,471027,0,60,269,99.0,98.0,4987.0,99.0,0,1
13132,471374,0,150,269,0.0,0.0,0.0,0.0,1,0
13133,471374,0,150,269,0.0,0.0,0.0,0.0,1,0
13134,471580,1,30,269,62.0,46.0,2150.0,126.0,0,0
13135,471580,1,30,269,62.0,46.0,2150.0,126.0,0,1
13136,471580,1,30,269,62.0,46.0,2150.0,126.0,0,1
13137,471810,0,90,269,78.0,78.0,184.0,29.0,2,0
13138,471977,0,150,269,0.0,0.0,0.0,0.0,1,0
13139,471977,0,150,269,0.0,0.0,0.0,0.0,1,1
13140,472290,0,60,269,85.0,78.0,507.0,37.0,3,0
13141,472290,0,60,269,85.0,78.0,507.0,37.0,3,1
13142,472309,1,60,269,49.0,38.0,80.0,10.0,2,0
13143,472309,1,60,269,49.0,38.0,80.0,10.0,2,0
13144,472616,0,150,269,0.0,0.0,8.0,3.0,1,0
13145,472616,0,150,269,0.0,0.0,8.0,3.0,1,1
13146,472651,0,60,269,84.0,90.0,1840.0,99.0,0,1
13147,472651,0,60,269,84.0,90.0,1840.0,99.0,0,1
13148,472736,0,30,269,88.0,76.0,4630.0,151.0,0,1
13149,472762,0,180,269,82.0,86.0,3546.0,161.0,0,1
13150,472762,0,180,269,82.0,86.0,3546.0,161.0,0,1
13151,473082,0,30,269,62.0,44.0,873.0,38.0,0,0
13152,473491,0,60,269,98.0,100.0,1608.0,83.0,0,0
13153,473491,0,60,269,98.0,100.0,1608.0,83.0,0,1
13154,474377,1,90,269,0.0,0.0,0.0,0.0,1,0
13155,474377,1,90,269,0.0,0.0,0.0,0.0,1,0
13156,474495,0,60,269,88.5,88.0,805.0,53.0,3,1
13157,474495,0,60,269,88.5,88.0,805.0,53.0,3,1
13158,474628,0,30,269,43.0,64.0,2249.0,139.0,0,1
13159,474628,0,30,269,43.0,64.0,2249.0,139.0,0,1
13160,475065,0,30,269,68.0,58.0,2998.0,134.0,0,1
13161,475149,1,30,269,81.0,72.0,749.0,36.0,3,0
13162,475149,1,30,269,81.0,72.0,749.0,36.0,3,1
13163,475163,0,30,269,83.5,89.0,1307.0,40.0,0,0
13164,475734,0,60,269,85.0,78.0,3115.0,174.0,0,0
13165,477099,0,180,269,71.5,54.0,3374.0,157.0,0,1
13166,477099,0,180,269,71.5,54.0,3374.0,157.0,0,0
13167,477185,0,90,269,84.0,100.0,1003.0,60.0,0,0
13168,477185,0,90,269,84.0,100.0,1003.0,60.0,0,1
13169,477246,0,30,269,0.0,0.0,0.0,0.0,1,0
13170,477488,0,85,269,0.0,0.0,0.0,0.0,1,0
13171,478346,0,60,269,83.0,66.0,1415.0,69.0,0,1
13172,478346,0,60,269,83.0,66.0,1415.0,69.0,0,1
13173,478496,0,120,269,0.0,0.0,3.0,3.0,1,0
13174,478513,0,90,269,88.5,88.0,3420.0,119.0,0,1
13175,478562,0,60,269,11.0,11.0,249.0,13.0,2,0
13176,478562,0,60,269,11.0,11.0,249.0,13.0,2,1
13177,479522,0,120,269,66.0,54.0,1928.0,79.0,0,1
13178,479649,0,60,269,67.0,44.0,227.0,12.0,2,0
13179,479649,0,60,269,67.0,44.0,227.0,12.0,2,1
13180,479987,0,60,269,71.5,89.0,426.0,23.0,3,0
13181,479987,0,60,269,71.5,89.0,426.0,23.0,3,1
13182,480115,0,60,269,72.5,56.0,2663.0,129.0,0,1
13183,480115,0,60,269,72.5,56.0,2663.0,129.0,0,1
13184,481169,0,60,269,90.0,100.0,7551.0,91.0,0,0
13185,481314,0,30,269,57.0,58.0,1537.0,122.0,0,1
13186,481314,0,30,269,57.0,58.0,1537.0,122.0,0,1
13187,481350,0,90,269,94.0,100.0,1912.0,70.0,0,0
13188,481350,0,90,269,94.0,100.0,1912.0,70.0,0,1
13189,481618,0,60,269,0.0,0.0,60.0,10.0,1,0
13190,481618,0,60,269,0.0,0.0,60.0,10.0,1,1
13191,482145,0,30,269,19.5,28.0,421.0,42.0,3,0
13192,482751,0,90,269,100.0,100.0,93.0,7.0,2,0
13193,482868,0,60,269,44.0,44.0,172.0,12.0,2,0
13194,482868,0,60,269,44.0,44.0,172.0,12.0,2,1
13195,482938,0,180,269,11.0,11.0,381.0,18.0,3,0
13196,483108,1,30,269,73.5,100.0,754.0,34.0,3,0
13197,483108,1,30,269,73.5,100.0,754.0,34.0,3,0
13198,483108,1,30,269,73.5,100.0,754.0,34.0,3,1
13199,483543,0,60,269,87.0,74.0,1133.0,91.0,0,1
13200,483666,1,30,269,89.5,89.0,462.0,27.0,3,0
13201,483666,1,30,269,89.5,89.0,462.0,27.0,3,0
13202,483793,0,30,269,78.0,67.0,334.0,18.0,3,0
13203,483858,0,60,269,68.5,70.0,1081.0,70.0,0,1
13204,483858,0,60,269,68.5,70.0,1081.0,70.0,0,1
13205,484223,0,90,269,76.0,74.0,877.0,65.0,0,1
13206,484223,0,90,269,76.0,74.0,877.0,65.0,0,1
13207,484435,0,60,269,97.0,94.0,281.0,29.0,2,1
13208,484787,1,30,269,78.0,78.0,99.0,6.0,2,0
13209,484787,1,30,269,78.0,78.0,99.0,6.0,2,0
13210,485920,0,30,269,37.0,42.0,315.0,32.0,3,0
13211,485920,0,30,269,37.0,42.0,315.0,32.0,3,1
13212,485949,0,180,269,0.0,0.0,0.0,0.0,1,0
13213,486300,0,30,269,62.0,56.0,57.0,3.0,1,0
13214,486877,0,30,269,78.0,78.0,228.0,19.0,2,0
13215,486877,0,30,269,78.0,78.0,228.0,19.0,2,1
13216,487314,0,60,269,69.0,48.0,892.0,85.0,0,1
13217,487314,0,60,269,69.0,48.0,892.0,85.0,0,1
13218,487570,1,60,269,44.0,44.0,214.0,15.0,2,0
13219,487570,1,60,269,44.0,44.0,214.0,15.0,2,0
13220,488192,0,120,269,0.0,0.0,0.0,0.0,1,0
13221,488617,0,60,269,0.0,0.0,0.0,0.0,1,0
13222,488755,0,30,269,89.0,89.0,149.0,11.0,2,0
13223,489990,0,150,269,0.0,0.0,0.0,0.0,1,0
13224,489990,0,150,269,0.0,0.0,0.0,0.0,1,0
13225,490313,0,30,269,70.5,67.0,421.0,48.0,3,0
13226,490394,0,30,269,67.0,56.0,420.0,41.0,3,1
13227,490443,0,60,269,0.0,0.0,1.0,1.0,1,0
13228,490443,0,60,269,0.0,0.0,1.0,1.0,1,0
13229,490542,0,180,269,0.0,0.0,0.0,0.0,1,0
13230,490542,0,180,269,0.0,0.0,0.0,0.0,1,0
13231,491033,0,120,269,0.0,0.0,108.0,8.0,1,0
13232,491926,0,90,269,67.0,67.0,528.0,29.0,3,0
13233,491926,0,90,269,67.0,67.0,528.0,29.0,3,1
13234,492020,0,30,269,78.5,67.0,105.0,10.0,2,0
13235,492357,1,30,269,51.0,62.0,2694.0,173.0,0,0
13236,492357,1,30,269,51.0,62.0,2694.0,173.0,0,1
13237,492537,0,30,269,76.0,76.0,62.0,14.0,2,0
13238,492537,0,30,269,76.0,76.0,62.0,14.0,2,1
13239,492613,0,60,269,56.0,44.0,182.0,13.0,2,0
13240,492613,0,60,269,56.0,44.0,182.0,13.0,2,1
13241,493416,0,90,269,49.0,54.0,680.0,56.0,3,1
13242,494211,0,60,269,67.0,56.0,907.0,65.0,0,0
13243,494211,0,60,269,67.0,56.0,907.0,65.0,0,1
13244,494498,0,90,269,85.5,89.0,506.0,43.0,3,0
13245,494829,0,60,269,80.5,89.0,1506.0,84.0,0,0
13246,494911,0,30,269,44.0,44.0,59.0,7.0,1,0
13247,495438,0,30,269,58.5,50.0,1673.0,87.0,0,1
13248,496355,0,60,269,77.5,88.0,368.0,24.0,3,1
13249,496530,0,60,269,53.0,56.0,168.0,15.0,2,0
13250,496530,0,60,269,53.0,56.0,168.0,15.0,2,0
13251,496845,0,150,269,91.0,82.0,1956.0,61.0,0,1
13252,497536,0,120,269,33.0,33.0,195.0,13.0,2,0
13253,497955,0,30,269,87.5,89.0,253.0,9.0,2,0
13254,498225,1,30,269,0.0,0.0,1.0,1.0,1,0
13255,498225,1,30,269,0.0,0.0,1.0,1.0,1,0
13256,498236,0,60,269,63.0,48.0,1428.0,64.0,0,1
13257,498459,0,90,269,98.0,96.0,3861.0,118.0,0,1
13258,498602,0,90,269,84.0,84.0,253.0,9.0,2,0
13259,498828,0,120,269,70.0,62.0,744.0,78.0,3,1
13260,498828,0,120,269,70.0,62.0,744.0,78.0,3,0
13261,499420,0,60,269,95.0,90.0,1467.0,83.0,0,1
13262,499683,0,60,269,33.0,33.0,278.0,11.0,2,0
13263,499703,0,120,269,91.5,94.0,1649.0,82.0,0,1
13264,499813,0,150,269,94.5,100.0,2827.0,130.0,0,1
13265,499813,0,150,269,94.5,100.0,2827.0,130.0,0,1
13266,499848,0,90,269,43.0,30.0,845.0,39.0,0,0
13267,500031,0,60,269,0.0,0.0,1.0,1.0,1,0
13268,500189,1,30,269,47.5,28.0,976.0,66.0,0,0
13269,500189,1,30,269,47.5,28.0,976.0,66.0,0,0
13270,500189,1,30,269,47.5,28.0,976.0,66.0,0,1
13271,500339,0,120,269,0.0,0.0,20.0,2.0,1,0
13272,500339,0,120,269,0.0,0.0,20.0,2.0,1,0
13273,500339,0,120,269,0.0,0.0,20.0,2.0,1,0
13274,500440,0,90,269,0.0,0.0,7.0,1.0,1,0
13275,500440,0,90,269,0.0,0.0,7.0,1.0,1,0
13276,501146,0,60,269,56.0,34.0,3407.0,128.0,0,0
13277,501617,0,30,269,98.0,96.0,1335.0,31.0,0,1
13278,501867,1,60,269,91.5,94.0,843.0,76.0,3,1
13279,501867,1,60,269,91.5,94.0,843.0,76.0,3,1
13280,501897,0,150,269,11.0,11.0,92.0,7.0,1,0
13281,501897,0,150,269,11.0,11.0,92.0,7.0,1,0
13282,502004,0,60,269,19.0,22.0,299.0,26.0,3,0
13283,502004,0,60,269,19.0,22.0,299.0,26.0,3,1
13284,502004,0,60,269,19.0,22.0,299.0,26.0,3,1
13285,502353,0,120,269,5.0,0.0,215.0,18.0,2,0
13286,502356,0,60,269,36.0,50.0,1249.0,60.0,0,1
13287,502766,0,60,269,87.5,86.0,3428.0,84.0,0,1
13288,503400,0,30,269,0.0,0.0,19.0,2.0,1,0
13289,503457,0,30,269,92.0,84.0,8108.0,133.0,0,1
13290,503610,1,120,269,73.5,58.0,315.0,36.0,2,1
13291,503710,0,120,269,65.0,52.0,1220.0,56.0,0,1
13292,503779,0,60,269,98.0,96.0,3791.0,212.0,0,1
13293,504363,0,150,269,87.5,86.0,1888.0,104.0,0,1
13294,505108,0,60,269,37.5,42.0,2579.0,126.0,0,1
13295,505403,0,60,269,78.0,78.0,146.0,15.0,2,0
13296,505700,0,60,269,59.0,44.0,650.0,48.0,3,0
13297,505700,0,60,269,59.0,44.0,650.0,48.0,3,1
